file_name,/JS,/AA,/OpenAction,/AcroForm,/RichMedia,/Launch,/EmbeddedFile,/XFA,/URI,/F,/GoToE,/Extends,/Annot,/Length,/Filter,/FlateDecode,/XObject,/Encrypt,/CreationDate,/Author,subject,/ModDate,html,Script,powershell.exe,cmd.exe,sys,root,reg,exe,http,domain,filepath,ascii,xml,dll,unescape,%u9090%u9090,getIcon,temptmp,eval,%appdata%,chunk,base64,mkdir,replace,fromCharCode,getAnnots,ip,xref_size,trailer_size,file_size,nof_stream,class
file_2452,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,10.065,8,1
file_2453,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,9,9,9.157,9,1
file_2454,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,5.835,2,1
file_2455,0,0,0,0,0,0,0,0,26,0,0,0,26,0,7,6,4,0,3,2,2,0,1,2,0,0,5,0,0,1,5,35,15,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,141,77.157,43,1
file_2456,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,6,5,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,9,9,4.334,14,1
file_2457,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,1,2,0,0,0,0,0,1,0,1,3,4,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1.979,8,1
file_2458,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,1,2,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,15.503,5,1
file_2459,2,0,1,0,0,0,0,0,0,1,0,0,2,1,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,1,0,0,0,2,0,0,0,0,2,0,1,3,11,11,37.967,12,1
file_2460,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,3.034,6,1
file_2461,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,4,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,2,0,0,2,0,2,1,0,4,15,15,4.203,9,1
file_2462,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,1,2,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,16,16,12.236,5,1
file_2463,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,4,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,15,15,7.487,7,1
file_2464,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,18,18,7.335,9,1
file_2465,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,9,9,9.711,9,1
file_2466,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,310,12.555,0,1
file_2467,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,2,0,0,0,0,0,1,0,1,2,3,0,2,0,0,0,1,2,0,0,0,0,2,1,0,1,0,0,8.049,10,1
file_2468,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,19.42,8,1
file_2469,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,16.89,8,1
file_2470,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,17.372,8,1
file_2471,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,12.972,3,1
file_2472,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,2,4,0,0,2,0,0,1,0,1,3,4,0,0,0,0,0,0,2,0,0,2,0,2,1,0,5,15,15,4.129,13,1
file_2473,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,4,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,15,15,7.615,8,1
file_2474,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,1,2,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,16,16,5.086,6,1
file_2475,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,1,2,0,0,0,0,0,1,0,1,3,5,0,0,1,0,0,0,2,0,0,0,0,2,1,0,3,0,0,3.144,12,1
file_2476,1,0,0,5,0,0,0,0,10,4,0,0,12,1,9,9,4,0,7,6,1,5,1,6,0,0,0,2,0,1,6,26,18,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,688,89.649,45,1
file_2477,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,3,0,0,2,0,0,2,0,1,3,3,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,8,8,58.439,11,1
file_2478,2,0,1,1,0,0,0,1,1,3,0,0,1,1,18,17,3,0,2,2,3,1,1,5,0,0,0,2,0,1,6,7,21,26,3,0,1,0,0,2,0,0,0,0,0,2,0,0,6,0,0,76.446,60,1
file_2479,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,16,16,15.251,7,1
file_2480,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,11,8.354,9,1
file_2481,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,9,9,12.477,4,1
file_2482,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,16.444,8,1
file_2483,0,0,0,1,0,0,6,1,0,1,0,0,1,1,9,9,0,0,0,1,1,0,1,3,0,0,3,0,0,1,5,2,11,14,5,0,0,0,0,2,0,0,0,0,0,0,0,0,4,53,0,9.51,33,1
file_2484,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,16.593,8,1
file_2485,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,2,0,0,0,0,0,1,0,1,2,3,0,2,0,0,0,1,2,0,0,0,0,2,1,0,1,0,0,7.77,10,1
file_2486,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,1,1,1,3,0,0,2,0,0,1,0,1,3,5,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,16,16,6.567,12,1
file_2487,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,2,1,3,4,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,9,9,3.757,11,1
file_2488,0,0,0,1,0,0,6,1,0,1,0,0,1,1,9,9,0,0,0,1,1,0,1,3,0,0,3,0,0,1,5,2,11,14,5,0,0,0,0,2,0,0,0,0,0,0,0,0,4,53,0,9.393,33,1
file_2489,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,33.226,9,1
file_2490,2,1,1,0,0,1,0,0,12,2,0,0,12,2,5,5,3,0,2,1,1,1,2,0,0,1,3,2,0,3,4,1,14,29,0,2,0,0,0,3,0,0,0,0,0,0,0,0,11,63,116,172.684,48,1
file_2491,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,2.954,6,1
file_2492,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,16.079,8,1
file_2493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,9,4,0,0,1,1,0,1,3,0,0,0,2,0,1,3,6,13,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,65.504,28,1
file_2494,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,1.157,2,1
file_2495,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,1,2,3,0,2,0,0,0,1,2,0,0,0,0,2,1,0,1,0,0,8.06,8,1
file_2496,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.371,8,1
file_2497,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,9,9,9.561,9,1
file_2498,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,13.256,3,1
file_2499,2,0,1,0,0,0,0,0,0,1,0,0,2,3,73,70,0,0,0,1,2,0,1,2,0,0,3,0,0,1,0,1,74,144,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,230,230,508.9,163,1
file_2500,0,0,0,0,0,0,0,0,21,0,0,0,21,0,6,5,3,0,3,2,2,0,3,4,0,0,4,0,0,1,5,28,11,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,123,77.951,40,1
file_2501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,9,3,0,0,1,1,0,3,2,0,0,4,0,0,1,4,1,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,32.037,31,1
file_2502,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,1,2,0,0,0,0,0,1,0,1,3,4,0,0,1,0,0,0,2,0,0,0,0,2,1,0,1,0,0,2.439,10,1
file_2503,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,11,8.223,9,1
file_2504,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,0,0,0,0,0,1,0,1,3,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,16,16,15.226,8,1
file_2505,2,1,2,0,0,1,0,0,29,10,0,0,229,4,81,74,16,0,2,2,2,0,5,10,0,1,3,0,0,4,34,27,89,150,2,2,0,0,0,2,3,0,0,0,0,0,0,0,18,625,1239,810.681,195,1
file_2506,0,0,0,1,0,0,8,1,0,1,0,0,1,1,9,0,1,0,2,2,2,0,1,2,0,0,0,0,0,1,8,1,10,9,8,0,0,0,0,2,0,0,0,0,0,2,0,0,4,20,20,36.874,34,1
file_2507,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,9,9,9.176,9,1
file_2508,2,0,1,0,2,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,33.747,4,1
file_2509,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,9,9,11.974,4,1
file_2510,4,2,0,1,0,0,0,1,0,2,0,0,0,1,5,5,0,0,0,1,2,0,1,4,0,0,0,0,0,1,3,1,6,8,2,0,1,0,0,1,0,0,0,0,0,0,0,0,4,15,15,47.079,22,1
file_2511,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,17.303,2,1
file_2512,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,4,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,1,2,0,0,2,0,2,1,0,4,15,15,4.14,10,1
file_2513,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,310,12.405,0,1
file_2514,2,0,1,0,2,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,34.212,4,1
file_2515,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,9,9,6.005,8,1
file_2516,0,0,0,0,0,0,0,0,18,0,0,0,18,0,5,4,3,0,3,2,2,0,3,4,0,0,3,0,0,1,4,24,9,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,105,66.003,34,1
file_2517,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,11,8.106,9,1
file_2518,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.384,8,1
file_2519,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,5,6,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,9,9,6.128,12,1
file_2520,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,2,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,10,10,8.405,6,1
file_2521,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,2,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,1,2,0,0,0,0,2,1,0,1,0,0,8.05,9,1
file_2522,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,1,1,1,2,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,16,16,5.145,6,1
file_2523,2,0,1,1,0,0,0,0,0,1,0,0,1,1,4,3,3,0,2,2,1,1,1,2,0,0,0,0,0,1,3,7,8,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,23,41.032,19,1
file_2524,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.321,8,1
file_2525,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.788,0,1
file_2526,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.355,9,1
file_2527,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,12.226,2,1
file_2528,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,12.828,3,1
file_2529,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,0,1,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,10,10,17.618,6,1
file_2530,5,0,1,0,0,0,0,0,0,0,0,0,0,1,6,5,2,0,2,2,2,1,1,3,0,0,0,0,0,2,0,1,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,22,34.593,16,1
file_2531,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,9,9,9.694,9,1
file_2532,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,310,11.986,0,1
file_2533,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,18,18,4.538,6,1
file_2534,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,11,8.489,9,1
file_2535,0,0,0,1,0,0,6,1,0,1,0,0,1,2,11,11,0,0,0,1,1,0,1,3,0,0,3,0,0,1,6,2,12,15,6,0,0,0,0,2,0,0,0,0,0,0,0,0,4,53,0,9.907,37,1
file_2536,0,0,0,1,0,0,8,1,0,1,0,0,1,0,9,9,1,0,2,2,2,0,1,2,0,0,0,2,0,3,8,1,10,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,4,20,20,11.89,37,1
file_2537,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,9,9,4.577,9,1
file_2538,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.192,9,1
file_2539,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,9,9,9.756,9,1
file_2540,0,0,1,1,0,0,0,1,0,1,0,0,1,0,8,8,2,0,2,1,1,0,1,0,0,0,0,0,0,1,2,1,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,17,9.878,20,1
file_2541,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.23,9,1
file_2542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232.199,2,1
file_2543,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,16.195,8,1
file_2544,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13.524,3,1
file_2545,0,0,0,0,0,0,0,0,1,1,0,0,0,2,6,5,3,0,2,2,2,1,2,3,0,0,0,3,0,2,3,7,8,10,2,0,0,0,0,2,0,0,0,0,0,0,0,0,6,34,68,190.281,29,1
file_2546,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,2,3,0,0,1,0,2,0,2,0,0,0,0,2,0,0,1,0,0,2.311,7,1
file_2547,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,13.568,6,1
file_2548,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.115,9,1
file_2549,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.6,8,1
file_2550,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,9,9,9.864,6,1
file_2551,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,11.63,5,1
file_2552,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,0,2,0,0,0,0,0,0,2,0,1,2,2,2,0,0,0,0,1,2,0,0,0,0,0,1,0,1,10,10,17.925,9,1
file_2553,0,0,0,1,0,0,1,0,9,1,0,0,58,32,192,191,18,0,2,65,2,1,3,90,0,0,14,0,2,12,91,202,265,272,89,6,0,0,0,3,0,0,0,0,0,0,0,0,95,1747,3430,5282.6,802,1
file_2554,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,11,8.229,9,1
file_2555,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,12.249,2,1
file_2556,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.296,8,1
file_2557,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.178,9,1
file_2558,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,9,9,9.278,9,1
file_2559,9,0,0,1,2,0,9,1,0,3,0,0,2,0,32,31,1,0,3,2,1,2,1,5,0,0,0,0,0,1,2,0,32,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96,96,759.494,44,1
file_2560,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.558,8,1
file_2561,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,6,7,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,9,9,4.536,14,1
file_2562,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,11,8.047,9,1
file_2563,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,1,2,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,15.27,5,1
file_2564,0,0,0,0,0,0,0,0,16,0,0,0,16,0,5,4,3,0,3,2,2,0,3,4,0,0,3,0,0,1,4,23,9,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,101,72.365,34,1
file_2565,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.007,8,1
file_2566,0,0,1,0,0,0,0,0,4,4,0,0,4,4,10,8,3,0,2,2,2,1,1,2,0,0,3,0,0,1,2,17,12,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,29,273.79,30,1
file_2567,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,9,9,9.391,9,1
file_2568,0,0,0,0,0,0,0,0,19,0,0,0,19,0,6,5,4,0,3,2,2,0,3,4,0,0,3,0,0,1,4,26,10,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62,117,80.086,36,1
file_2569,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,11,8.443,9,1
file_2570,3,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,2,2,1,0,1,0,0,0,2,2,0,1,0,1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,21,13.473,16,1
